snapshot_date,location,product_id,quantity_on_hand,days_in_stock,reorder_level
2026-06-30,Oakland Park,P0204,4,18,2
2026-05-31,Lake Worth,P0016,4,107,1
2025-07-31,Lake Worth,P0207,2,21,2
2025-12-31,Lake Worth,P0037,6,51,3
2026-06-30,Oakland Park,P0272,3,26,1
2025-07-31,Oakland Park,P0237,5,39,1
2025-11-30,Dania Beach,P0274,1,56,2
2025-09-30,Dania Beach,P0041,10,17,2
2026-06-30,Oakland Park,P0155,2,12,3
2026-01-31,Lake Worth,P0078,5,74,3
2025-07-31,Dania Beach,P0115,0,0,2
2026-04-30,Dania Beach,P0280,4,23,2
2026-01-31,Oakland Park,P0098,7,71,2
2025-09-30,Oakland Park,P0099,21,26,3
2026-01-31,Lake Worth,P0206,1,315,3
2025-11-30,Lake Worth,P0279,4,14,1
2026-04-30,Lake Worth,P0278,1,5,1
2025-11-30,Lake Worth,P0152,7,237,2
2026-04-30,Dania Beach,P0056,4,36,3
2025-11-30,Dania Beach,P0233,14,36,3
2025-10-31,Oakland Park,P0123,23,70,1
2025-07-31,Dania Beach,P0090,11,13,2
2026-05-31,Lake Worth,P0147,5,39,3
2025-07-31,Lake Worth,P0036,4,54,2
2025-07-31,Lake Worth,P0191,3,48,1
2025-08-31,Oakland Park,P0187,0,11,2
2026-06-30,Lake Worth,P0177,3,27,2
2025-08-31,Oakland Park,P0035,8,315,2
2026-03-31,Lake Worth,P0045,20,72,2
2026-06-30,Lake Worth,P0231,4,53,3
2026-04-30,Lake Worth,P0054,7,14,2
2026-01-31,Lake Worth,P0284,3,35,2
2025-11-30,Oakland Park,P0014,7,12,3
2025-09-30,Lake Worth,P0103,2,22,2
2025-07-31,Dania Beach,P0207,2,19,1
2026-03-31,Dania Beach,P0168,8,45,2
2026-06-30,Oakland Park,P0293,8,106,1
2026-02-28,Dania Beach,P0062,3,66,2
2025-08-31,Oakland Park,P0213,1,6,2
2026-06-30,Dania Beach,P0079,7,42,3
2026-01-31,Dania Beach,P0138,33,50,2
2025-10-31,Dania Beach,P0007,1,54,2
2025-07-31,Dania Beach,P0128,0,0,2
2025-12-31,Oakland Park,P0101,5,54,1
2025-12-31,Oakland Park,P0156,6,130,3
2026-03-31,Dania Beach,P0020,8,139,1
2025-08-31,Oakland Park,P0267,0,9,2
2025-10-31,Oakland Park,P0068,11,44,2
2026-04-30,Dania Beach,P0171,0,30,2
2026-02-28,Oakland Park,P0058,7,32,3
2026-04-30,Oakland Park,P0289,1,59,2
2026-04-30,Dania Beach,P0053,1,63,1
2026-05-31,Oakland Park,P0064,0,47,1
2026-06-30,Lake Worth,P0120,29,68,1
2025-10-31,Dania Beach,P0136,1,52,2
2025-12-31,Lake Worth,P0285,1,38,2
2026-02-28,Dania Beach,P0275,0,52,1
2025-10-31,Lake Worth,P0180,2,31,1
2025-08-31,Lake Worth,P0152,8,198,3
2025-08-31,Lake Worth,P0279,7,52,3
2026-02-28,Dania Beach,P0083,2,61,2
2025-12-31,Oakland Park,P0095,10,7,2
2026-04-30,Oakland Park,P0035,12,71,3
2025-11-30,Oakland Park,P0188,11,177,1
2026-04-30,Lake Worth,P0103,4,70,2
2026-06-30,Dania Beach,P0187,0,6,2
2026-06-30,Oakland Park,P0206,11,113,1
2025-10-31,Dania Beach,P0285,3,61,2
2025-12-31,Dania Beach,P0243,1,309,3
2025-08-31,Dania Beach,P0056,4,27,2
2025-09-30,Dania Beach,P0111,2,71,3
2025-10-31,Lake Worth,P0248,3,34,2
2026-01-31,Lake Worth,P0220,4,74,2
2026-06-30,Dania Beach,P0054,4,228,2
2025-07-31,Lake Worth,P0195,3,51,2
2026-04-30,Oakland Park,P0198,13,121,2
2025-08-31,Lake Worth,P0021,4,26,3
2025-08-31,Dania Beach,P0190,5,31,2
2025-10-31,Oakland Park,P0001,1,36,3
2025-07-31,Lake Worth,P0300,0,63,1
2026-02-28,Dania Beach,P0178,0,0,2
2025-09-30,Dania Beach,P0166,1,9,3
2026-03-31,Oakland Park,P0019,1,55,2
2025-10-31,Lake Worth,P0174,3,15,3
2025-08-31,Dania Beach,P0233,14,10,2
2025-08-31,Dania Beach,P0051,3,27,1
2026-01-31,Dania Beach,P0212,1,32,3
2025-12-31,Oakland Park,P0180,0,50,1
2025-07-31,Oakland Park,P0160,0,14,2
2026-04-30,Lake Worth,P0256,2,15,2
2026-01-31,Lake Worth,P0033,8,105,2
2025-11-30,Oakland Park,P0191,0,39,3
2026-04-30,Dania Beach,P0182,1,208,3
2026-04-30,Dania Beach,P0118,0,5,2
2026-05-31,Oakland Park,P0003,5,30,2
2025-09-30,Oakland Park,P0164,0,6,1
2026-05-31,Lake Worth,P0140,3,19,2
2025-08-31,Oakland Park,P0273,1,38,2
2026-04-30,Lake Worth,P0238,7,10,1
2026-05-31,Lake Worth,P0112,19,27,2
2025-11-30,Lake Worth,P0218,0,64,2
2026-03-31,Oakland Park,P0199,0,72,2
2025-10-31,Lake Worth,P0022,17,9,2
2026-02-28,Oakland Park,P0028,61,33,2
2025-12-31,Lake Worth,P0238,5,52,2
2025-11-30,Lake Worth,P0288,6,109,3
2026-01-31,Oakland Park,P0126,1,27,3
2026-04-30,Lake Worth,P0087,1,66,1
2025-09-30,Oakland Park,P0188,8,190,2
2025-07-31,Oakland Park,P0195,2,98,2
2025-08-31,Oakland Park,P0218,3,12,2
2026-05-31,Dania Beach,P0008,7,26,1
2026-02-28,Lake Worth,P0078,5,49,2
2026-06-30,Lake Worth,P0001,1,74,3
2026-02-28,Lake Worth,P0172,3,54,3
2025-12-31,Lake Worth,P0182,4,11,3
2025-10-31,Lake Worth,P0166,0,52,1
2026-03-31,Dania Beach,P0149,3,15,2
2025-12-31,Dania Beach,P0289,0,31,1
2026-04-30,Lake Worth,P0028,59,33,2
2026-02-28,Dania Beach,P0076,5,74,2
2026-06-30,Oakland Park,P0115,7,154,1
2026-01-31,Oakland Park,P0299,2,127,2
2026-04-30,Lake Worth,P0089,5,37,2
2025-12-31,Oakland Park,P0128,10,309,2
2026-03-31,Lake Worth,P0162,3,10,3
2025-12-31,Oakland Park,P0030,0,41,2
2025-10-31,Oakland Park,P0115,12,154,2
2025-12-31,Dania Beach,P0003,1,27,1
2025-11-30,Oakland Park,P0036,11,106,2
2025-10-31,Lake Worth,P0109,4,55,2
2025-07-31,Oakland Park,P0164,2,44,2
2025-09-30,Lake Worth,P0139,0,22,3
2026-05-31,Dania Beach,P0030,0,75,1
2025-10-31,Lake Worth,P0101,0,32,2
2025-09-30,Oakland Park,P0193,0,38,3
2026-04-30,Lake Worth,P0202,0,73,2
2025-09-30,Oakland Park,P0296,1,47,2
2026-03-31,Oakland Park,P0238,5,43,3
2026-04-30,Lake Worth,P0206,0,16,2
2026-05-31,Oakland Park,P0123,26,6,2
2025-09-30,Dania Beach,P0194,0,58,1
2026-03-31,Oakland Park,P0065,3,32,2
2025-08-31,Dania Beach,P0136,0,44,3
2026-03-31,Dania Beach,P0062,0,10,2
2025-11-30,Oakland Park,P0268,6,167,2
2026-01-31,Oakland Park,P0197,2,72,2
2026-02-28,Lake Worth,P0229,66,27,2
2026-06-30,Lake Worth,P0184,2,32,1
2025-09-30,Lake Worth,P0268,1,18,2
2026-04-30,Lake Worth,P0163,0,36,2
2026-05-31,Lake Worth,P0211,4,40,1
2026-01-31,Oakland Park,P0082,9,63,2
2026-01-31,Lake Worth,P0075,2,45,3
2025-10-31,Dania Beach,P0249,6,186,3
2026-03-31,Oakland Park,P0232,15,48,2
2026-06-30,Lake Worth,P0275,3,56,1
2025-12-31,Lake Worth,P0007,4,71,1
2026-06-30,Dania Beach,P0058,7,34,3
2025-08-31,Lake Worth,P0078,5,71,1
2025-07-31,Oakland Park,P0241,2,50,1
2025-07-31,Lake Worth,P0214,5,245,2
2026-06-30,Oakland Park,P0125,4,291,2
2026-01-31,Oakland Park,P0049,3,48,2
2025-12-31,Lake Worth,P0276,3,46,3
2025-11-30,Dania Beach,P0166,3,53,2
2025-09-30,Dania Beach,P0296,2,46,2
2026-02-28,Dania Beach,P0199,4,11,1
2025-11-30,Lake Worth,P0268,1,283,2
2026-02-28,Oakland Park,P0287,1,54,2
2025-12-31,Lake Worth,P0246,1,71,1
2026-06-30,Lake Worth,P0062,1,272,1
2025-07-31,Lake Worth,P0027,3,21,3
2025-08-31,Dania Beach,P0134,6,33,3
2025-10-31,Lake Worth,P0295,1,112,3
2026-01-31,Dania Beach,P0280,3,51,1
2025-12-31,Lake Worth,P0083,2,26,2
2025-08-31,Oakland Park,P0288,6,10,1
2026-03-31,Oakland Park,P0138,28,15,2
2025-08-31,Oakland Park,P0249,3,267,2
2025-09-30,Dania Beach,P0141,21,43,2
2026-05-31,Lake Worth,P0188,17,17,1
2025-07-31,Oakland Park,P0103,1,32,2
2025-12-31,Dania Beach,P0107,0,0,3
2026-01-31,Dania Beach,P0242,3,72,2
2026-04-30,Dania Beach,P0129,4,282,2
2025-10-31,Oakland Park,P0254,2,47,2
2025-11-30,Oakland Park,P0253,15,26,2
2026-05-31,Dania Beach,P0043,1,44,2
2025-11-30,Lake Worth,P0205,9,18,3
2026-01-31,Oakland Park,P0230,3,243,1
2026-01-31,Dania Beach,P0220,0,54,1
2026-02-28,Dania Beach,P0195,1,73,1
2025-11-30,Oakland Park,P0069,18,47,3
2025-08-31,Dania Beach,P0184,0,53,1
2025-07-31,Lake Worth,P0276,1,26,2
2026-03-31,Lake Worth,P0192,3,182,1
2025-11-30,Dania Beach,P0164,0,71,2
2025-11-30,Lake Worth,P0226,0,64,2
2026-03-31,Lake Worth,P0154,1,74,2
2026-01-31,Oakland Park,P0045,21,42,2
2025-08-31,Dania Beach,P0121,5,302,2
2025-10-31,Dania Beach,P0053,3,38,2
2025-08-31,Oakland Park,P0047,3,165,2
2025-10-31,Oakland Park,P0238,0,13,3
2026-03-31,Oakland Park,P0131,4,6,2
2026-02-28,Oakland Park,P0207,4,41,3
2026-04-30,Oakland Park,P0043,0,59,3
2026-04-30,Oakland Park,P0050,13,63,2
2026-06-30,Oakland Park,P0199,1,43,2
2026-04-30,Oakland Park,P0266,6,40,2
2025-09-30,Lake Worth,P0201,0,58,3
2025-10-31,Lake Worth,P0018,1,14,3
2025-12-31,Lake Worth,P0196,13,27,1
2026-05-31,Oakland Park,P0154,10,109,2
2026-02-28,Oakland Park,P0247,4,34,3
2026-02-28,Lake Worth,P0177,7,34,2
2025-07-31,Oakland Park,P0106,2,13,2
2026-01-31,Dania Beach,P0291,0,38,1
2026-01-31,Lake Worth,P0023,3,30,2
2026-01-31,Dania Beach,P0009,5,13,1
2025-09-30,Lake Worth,P0142,0,62,3
2026-04-30,Dania Beach,P0124,1,23,2
2025-08-31,Oakland Park,P0139,0,70,2
2025-10-31,Dania Beach,P0218,2,28,3
2025-10-31,Lake Worth,P0231,10,53,2
2025-09-30,Dania Beach,P0031,5,9,3
2025-12-31,Oakland Park,P0164,0,75,1
2026-05-31,Dania Beach,P0154,0,0,2
2025-08-31,Oakland Park,P0296,2,173,1
2026-04-30,Oakland Park,P0272,6,269,1
2026-06-30,Oakland Park,P0106,1,235,3
2026-06-30,Oakland Park,P0168,3,45,2
2026-05-31,Lake Worth,P0157,14,44,3
2026-04-30,Oakland Park,P0097,4,74,2
2026-01-31,Dania Beach,P0092,0,21,2
2025-08-31,Dania Beach,P0227,8,207,3
2026-03-31,Oakland Park,P0086,1,47,3
2026-04-30,Oakland Park,P0294,9,15,2
2025-10-31,Dania Beach,P0060,11,19,3
2025-08-31,Lake Worth,P0188,12,26,2
2026-02-28,Oakland Park,P0169,7,179,3
2025-08-31,Oakland Park,P0222,4,64,2
2025-07-31,Lake Worth,P0194,0,11,2
2026-03-31,Dania Beach,P0137,3,36,3
2025-08-31,Oakland Park,P0253,16,11,1
2025-09-30,Lake Worth,P0259,6,28,2
2026-05-31,Oakland Park,P0227,9,75,1
2026-01-31,Oakland Park,P0221,0,9,2
2025-11-30,Oakland Park,P0035,8,147,2
2025-07-31,Oakland Park,P0117,3,36,2
2025-11-30,Lake Worth,P0249,4,25,1
2026-01-31,Dania Beach,P0169,2,67,2
2025-10-31,Dania Beach,P0145,8,68,2
2025-07-31,Lake Worth,P0006,11,63,2
2026-05-31,Oakland Park,P0022,10,38,3
2025-10-31,Lake Worth,P0172,0,67,1
2025-09-30,Dania Beach,P0154,0,0,2
2025-11-30,Lake Worth,P0069,21,313,3
2025-11-30,Dania Beach,P0106,2,45,3
2025-08-31,Lake Worth,P0046,0,25,2
2025-12-31,Dania Beach,P0202,2,31,2
2025-07-31,Oakland Park,P0299,0,68,2
2026-01-31,Dania Beach,P0221,2,291,3
2026-01-31,Lake Worth,P0110,3,68,2
2026-03-31,Lake Worth,P0218,1,57,2
2025-10-31,Lake Worth,P0032,1,48,1
2026-04-30,Oakland Park,P0004,8,17,1
2025-08-31,Dania Beach,P0125,6,10,2
2026-05-31,Oakland Park,P0292,0,6,1
2025-11-30,Lake Worth,P0199,4,49,2
2025-12-31,Lake Worth,P0268,7,33,1
2026-03-31,Lake Worth,P0085,2,31,3
2026-06-30,Lake Worth,P0233,15,16,3
2026-03-31,Dania Beach,P0200,2,18,1
2025-10-31,Oakland Park,P0038,0,64,1
2025-09-30,Dania Beach,P0135,0,65,2
2026-04-30,Oakland Park,P0005,2,194,2
2026-03-31,Oakland Park,P0049,0,27,1
2025-10-31,Oakland Park,P0076,5,36,3
2025-12-31,Lake Worth,P0225,13,297,2
2025-11-30,Lake Worth,P0233,13,70,2
2025-09-30,Dania Beach,P0205,0,0,3
2025-09-30,Lake Worth,P0106,2,24,2
2026-03-31,Dania Beach,P0022,14,29,3
2025-08-31,Lake Worth,P0251,4,32,2
2025-07-31,Dania Beach,P0295,1,257,2
2026-01-31,Dania Beach,P0282,1,236,3
2026-06-30,Lake Worth,P0241,3,74,2
2025-08-31,Oakland Park,P0090,6,212,2
2025-09-30,Dania Beach,P0112,21,12,2
2025-09-30,Lake Worth,P0085,4,8,3
2026-05-31,Dania Beach,P0010,0,0,1
2025-07-31,Oakland Park,P0262,3,11,2
2026-02-28,Dania Beach,P0148,6,15,2
2026-01-31,Dania Beach,P0267,0,54,2
2025-12-31,Oakland Park,P0102,4,45,2
2025-07-31,Lake Worth,P0169,5,73,1
2025-07-31,Oakland Park,P0134,8,138,3
2026-05-31,Dania Beach,P0247,4,268,2
2025-11-30,Lake Worth,P0049,2,18,1
2025-12-31,Oakland Park,P0078,6,95,2
2026-03-31,Lake Worth,P0283,6,24,1
2026-01-31,Dania Beach,P0190,6,57,2
2025-11-30,Lake Worth,P0281,8,33,3
2026-05-31,Lake Worth,P0104,6,69,2
2026-06-30,Dania Beach,P0050,11,69,2
2025-09-30,Lake Worth,P0216,4,41,3
2025-08-31,Dania Beach,P0250,44,208,1
2025-07-31,Oakland Park,P0147,6,129,2
2025-09-30,Lake Worth,P0251,4,38,2
2026-03-31,Lake Worth,P0275,0,61,2
2025-08-31,Dania Beach,P0102,5,52,2
2026-06-30,Lake Worth,P0040,7,5,2
2025-09-30,Dania Beach,P0009,5,131,3
2025-09-30,Dania Beach,P0193,7,47,2
2025-07-31,Dania Beach,P0219,3,55,3
2025-07-31,Oakland Park,P0146,0,9,2
2026-04-30,Oakland Park,P0262,0,9,3
2025-09-30,Oakland Park,P0116,14,32,2
2026-03-31,Dania Beach,P0139,0,57,3
2026-01-31,Lake Worth,P0207,2,65,3
2026-04-30,Lake Worth,P0203,0,7,3
2025-10-31,Lake Worth,P0052,4,62,1
2025-12-31,Lake Worth,P0033,10,96,2
2025-12-31,Oakland Park,P0070,0,65,2
2026-03-31,Oakland Park,P0208,3,47,2
2025-11-30,Lake Worth,P0178,5,12,3
2026-04-30,Lake Worth,P0273,1,57,2
2025-09-30,Dania Beach,P0045,23,61,2
2026-04-30,Oakland Park,P0193,4,48,2
2025-08-31,Lake Worth,P0077,5,25,2
2025-07-31,Dania Beach,P0253,17,41,3
2025-09-30,Dania Beach,P0036,0,0,3
2026-05-31,Lake Worth,P0045,20,52,3
2025-10-31,Dania Beach,P0196,13,58,3
2026-05-31,Oakland Park,P0070,5,290,3
2026-02-28,Lake Worth,P0122,10,58,2
2026-02-28,Lake Worth,P0037,4,264,2
2025-12-31,Lake Worth,P0111,3,9,3
2025-11-30,Dania Beach,P0157,11,31,2
2025-10-31,Oakland Park,P0077,6,46,2
2025-09-30,Lake Worth,P0059,0,47,3
2025-07-31,Oakland Park,P0034,4,63,1
2026-02-28,Lake Worth,P0163,0,52,2
2025-08-31,Lake Worth,P0062,3,18,1
2025-11-30,Lake Worth,P0243,0,22,3
2025-12-31,Dania Beach,P0168,3,41,3
2025-11-30,Oakland Park,P0178,13,288,2
2026-04-30,Dania Beach,P0173,9,63,2
2026-02-28,Oakland Park,P0256,0,23,1
2026-04-30,Lake Worth,P0233,14,47,3
2025-07-31,Oakland Park,P0153,5,5,2
2025-10-31,Dania Beach,P0153,3,5,1
2025-10-31,Dania Beach,P0190,2,45,2
2026-03-31,Dania Beach,P0215,1,40,1
2025-12-31,Dania Beach,P0055,5,126,2
2026-05-31,Lake Worth,P0107,8,53,2
2026-04-30,Oakland Park,P0089,3,41,2
2026-01-31,Oakland Park,P0163,3,58,2
2026-02-28,Lake Worth,P0252,1,181,1
2025-08-31,Lake Worth,P0155,0,41,3
2025-12-31,Oakland Park,P0172,4,61,2
2025-10-31,Dania Beach,P0176,0,59,1
2026-05-31,Dania Beach,P0112,20,171,1
2025-07-31,Lake Worth,P0290,1,69,2
2025-11-30,Dania Beach,P0022,14,67,1
2026-04-30,Oakland Park,P0106,1,309,1
2026-06-30,Dania Beach,P0009,2,219,2
2026-01-31,Lake Worth,P0087,5,55,3
2026-06-30,Lake Worth,P0090,7,262,2
2025-11-30,Dania Beach,P0117,1,41,2
2026-05-31,Oakland Park,P0101,2,298,1
2026-03-31,Dania Beach,P0157,16,39,3
2025-09-30,Lake Worth,P0148,2,178,2
2026-02-28,Dania Beach,P0049,0,43,2
2025-07-31,Dania Beach,P0286,7,21,3
2026-01-31,Lake Worth,P0252,3,56,3
2025-07-31,Lake Worth,P0014,1,18,2
2025-09-30,Oakland Park,P0184,0,68,1
2026-03-31,Lake Worth,P0077,7,61,3
2025-11-30,Lake Worth,P0030,0,35,2
2026-06-30,Oakland Park,P0295,0,56,2
2025-08-31,Dania Beach,P0034,1,48,3
2025-12-31,Oakland Park,P0289,4,74,3
2026-02-28,Oakland Park,P0157,10,37,1
2025-07-31,Dania Beach,P0038,1,9,2
2025-11-30,Oakland Park,P0216,3,30,3
2026-01-31,Dania Beach,P0285,3,66,1
2025-12-31,Dania Beach,P0240,6,27,1
2025-07-31,Lake Worth,P0127,6,32,2
2025-10-31,Oakland Park,P0003,2,53,2
2025-11-30,Lake Worth,P0277,6,41,2
2025-12-31,Dania Beach,P0173,5,8,2
2026-02-28,Lake Worth,P0086,0,30,1
2026-02-28,Dania Beach,P0173,8,152,2
2025-09-30,Oakland Park,P0192,3,16,2
2026-02-28,Lake Worth,P0050,15,72,3
2025-09-30,Lake Worth,P0300,3,47,1
2026-06-30,Oakland Park,P0184,1,159,1
2025-07-31,Oakland Park,P0093,3,48,3
2026-06-30,Oakland Park,P0174,2,75,2
2025-10-31,Lake Worth,P0184,0,53,2
2026-04-30,Oakland Park,P0115,14,210,2
2025-07-31,Lake Worth,P0287,1,30,2
2025-09-30,Oakland Park,P0081,3,297,2
2025-09-30,Lake Worth,P0220,2,15,2
2026-05-31,Lake Worth,P0042,15,74,1
2025-09-30,Dania Beach,P0229,67,151,1
2026-03-31,Dania Beach,P0272,4,55,3
2025-12-31,Dania Beach,P0079,9,55,2
2026-02-28,Lake Worth,P0133,6,17,2
2025-12-31,Lake Worth,P0003,6,44,2
2025-10-31,Lake Worth,P0042,21,48,1
2025-11-30,Lake Worth,P0269,4,37,3
2025-11-30,Lake Worth,P0283,8,147,2
2025-07-31,Lake Worth,P0044,0,63,2
2025-11-30,Oakland Park,P0258,155,15,2
2025-10-31,Oakland Park,P0099,22,56,1
2026-03-31,Dania Beach,P0122,0,0,2
2026-02-28,Oakland Park,P0084,3,14,2
2026-04-30,Dania Beach,P0043,3,8,2
2025-09-30,Oakland Park,P0098,6,23,2
2026-05-31,Lake Worth,P0196,12,247,3
2026-01-31,Dania Beach,P0107,0,0,2
2025-09-30,Dania Beach,P0004,8,29,2
2026-06-30,Dania Beach,P0103,0,48,1
2026-03-31,Oakland Park,P0001,2,47,2
2025-10-31,Oakland Park,P0109,5,66,3
2025-11-30,Dania Beach,P0061,5,9,3
2026-05-31,Lake Worth,P0262,2,15,1
2025-11-30,Oakland Park,P0114,3,274,3
2025-09-30,Oakland Park,P0074,4,47,3
2025-08-31,Oakland Park,P0087,2,74,3
2025-09-30,Lake Worth,P0120,31,62,1
2025-08-31,Dania Beach,P0167,0,65,3
2025-08-31,Dania Beach,P0072,3,12,2
2026-02-28,Oakland Park,P0148,1,29,2
2026-03-31,Lake Worth,P0027,5,63,2
2025-11-30,Dania Beach,P0199,5,55,1
2026-01-31,Oakland Park,P0162,0,12,3
2026-05-31,Oakland Park,P0100,12,70,2
2025-07-31,Dania Beach,P0170,0,0,2
2025-11-30,Dania Beach,P0187,4,75,2
2026-06-30,Dania Beach,P0146,0,33,2
2026-05-31,Lake Worth,P0039,4,41,3
2025-08-31,Oakland Park,P0055,6,52,2
2025-12-31,Lake Worth,P0032,3,282,1
2025-11-30,Dania Beach,P0107,0,0,2
2026-02-28,Lake Worth,P0271,3,27,1
2025-07-31,Lake Worth,P0264,12,12,2
2026-01-31,Oakland Park,P0032,0,5,3
2025-08-31,Lake Worth,P0064,2,59,2
2026-05-31,Lake Worth,P0270,1,63,3
2025-11-30,Dania Beach,P0177,3,68,3
2025-07-31,Lake Worth,P0253,14,245,2
2026-03-31,Lake Worth,P0240,2,66,3
2025-12-31,Oakland Park,P0299,5,134,2
2025-08-31,Dania Beach,P0014,3,66,1
2025-10-31,Oakland Park,P0112,23,62,3
2026-01-31,Dania Beach,P0213,0,52,1
2026-02-28,Oakland Park,P0285,7,10,2
2025-12-31,Lake Worth,P0272,3,74,1
2025-10-31,Lake Worth,P0140,3,74,1
2026-05-31,Lake Worth,P0028,63,21,3
2026-01-31,Lake Worth,P0251,7,22,1
2026-01-31,Oakland Park,P0010,6,194,2
2025-09-30,Lake Worth,P0084,0,33,1
2026-04-30,Oakland Park,P0277,1,57,2
2025-09-30,Oakland Park,P0182,1,51,2
2026-03-31,Oakland Park,P0196,15,63,2
2025-10-31,Dania Beach,P0130,0,8,2
2026-05-31,Oakland Park,P0042,13,70,1
2026-04-30,Lake Worth,P0047,3,42,2
2026-01-31,Oakland Park,P0005,0,47,1
2025-12-31,Lake Worth,P0186,5,197,1
2025-11-30,Oakland Park,P0296,3,12,1
2025-08-31,Dania Beach,P0020,6,24,1
2025-08-31,Dania Beach,P0242,4,12,2
2026-03-31,Lake Worth,P0125,7,300,3
2025-11-30,Dania Beach,P0038,1,61,2
2026-04-30,Dania Beach,P0284,0,0,1
2025-10-31,Oakland Park,P0214,3,26,2
2025-09-30,Oakland Park,P0149,1,46,2
2026-02-28,Lake Worth,P0098,10,27,3
2026-03-31,Dania Beach,P0007,5,33,3
2025-10-31,Lake Worth,P0252,0,23,2
2026-03-31,Dania Beach,P0217,0,13,2
2025-09-30,Dania Beach,P0114,0,8,1
2025-09-30,Oakland Park,P0237,3,17,3
2026-06-30,Dania Beach,P0136,0,21,1
2025-11-30,Oakland Park,P0162,2,35,3
2026-02-28,Dania Beach,P0190,6,33,1
2026-06-30,Oakland Park,P0251,4,175,2
2026-04-30,Oakland Park,P0178,8,71,2
2026-01-31,Lake Worth,P0017,0,30,2
2026-06-30,Oakland Park,P0123,25,20,3
2025-12-31,Oakland Park,P0087,4,16,2
2026-02-28,Dania Beach,P0247,5,30,2
2026-04-30,Dania Beach,P0079,9,67,2
2025-09-30,Oakland Park,P0085,0,35,3
2025-11-30,Dania Beach,P0021,2,34,1
2026-03-31,Lake Worth,P0172,0,24,1
2025-08-31,Oakland Park,P0032,1,70,1
2026-06-30,Oakland Park,P0104,4,51,1
2025-11-30,Lake Worth,P0063,9,145,2
2026-06-30,Lake Worth,P0035,1,15,2
2026-02-28,Oakland Park,P0253,12,64,2
2026-01-31,Dania Beach,P0205,0,0,2
2025-08-31,Oakland Park,P0054,4,55,3
2026-01-31,Oakland Park,P0036,14,151,2
2026-01-31,Dania Beach,P0075,0,52,2
2025-09-30,Lake Worth,P0005,1,18,3
2026-06-30,Dania Beach,P0107,0,0,3
2026-06-30,Oakland Park,P0165,3,37,3
2025-08-31,Dania Beach,P0205,0,0,1
2026-02-28,Oakland Park,P0113,9,11,3
2025-10-31,Lake Worth,P0171,5,63,3
2025-09-30,Lake Worth,P0097,0,64,2
2025-10-31,Dania Beach,P0209,13,54,1
2026-04-30,Oakland Park,P0092,3,23,1
2026-05-31,Dania Beach,P0175,4,145,2
2026-02-28,Oakland Park,P0250,40,52,2
2025-09-30,Dania Beach,P0240,4,6,2
2026-01-31,Oakland Park,P0267,3,57,3
2025-08-31,Dania Beach,P0259,6,163,1
2026-04-30,Dania Beach,P0201,1,16,2
2026-04-30,Oakland Park,P0179,1,37,1
2025-10-31,Lake Worth,P0143,0,8,1
2026-06-30,Lake Worth,P0072,3,162,1
2025-11-30,Dania Beach,P0259,8,56,2
2026-05-31,Oakland Park,P0087,4,10,2
2025-12-31,Lake Worth,P0139,1,25,1
2025-07-31,Oakland Park,P0048,6,293,2
2026-01-31,Lake Worth,P0102,6,56,1
2025-07-31,Dania Beach,P0130,2,150,1
2026-05-31,Dania Beach,P0070,4,6,1
2026-03-31,Lake Worth,P0054,3,26,3
2025-07-31,Oakland Park,P0170,10,186,3
2025-12-31,Lake Worth,P0028,69,189,2
2026-05-31,Oakland Park,P0250,41,23,2
2025-08-31,Lake Worth,P0034,2,35,1
2026-01-31,Oakland Park,P0213,1,61,2
2025-11-30,Lake Worth,P0183,1,60,1
2025-09-30,Lake Worth,P0193,4,29,2
2026-03-31,Oakland Park,P0292,0,56,2
2025-09-30,Lake Worth,P0249,4,64,2
2025-11-30,Oakland Park,P0152,5,62,3
2026-01-31,Oakland Park,P0250,43,46,2
2026-03-31,Lake Worth,P0114,3,68,3
2025-09-30,Lake Worth,P0233,10,42,1
2026-04-30,Oakland Park,P0228,5,24,1
2026-01-31,Dania Beach,P0163,2,29,3
2025-09-30,Dania Beach,P0061,4,72,2
2025-09-30,Oakland Park,P0112,19,47,3
2025-09-30,Lake Worth,P0015,2,12,2
2026-05-31,Oakland Park,P0278,5,17,3
2025-12-31,Dania Beach,P0012,4,49,2
2025-12-31,Oakland Park,P0186,5,309,2
2026-06-30,Oakland Park,P0179,1,162,2
2026-02-28,Oakland Park,P0282,1,31,2
2025-10-31,Lake Worth,P0193,3,48,2
2025-10-31,Dania Beach,P0266,7,100,1
2026-05-31,Dania Beach,P0127,7,32,2
2025-11-30,Dania Beach,P0226,0,12,1
2025-07-31,Dania Beach,P0191,0,31,2
2026-04-30,Oakland Park,P0261,5,274,2
2025-08-31,Oakland Park,P0244,7,55,3
2026-01-31,Oakland Park,P0236,4,311,2
2026-02-28,Dania Beach,P0119,0,67,1
2026-01-31,Dania Beach,P0100,15,152,2
2026-06-30,Dania Beach,P0294,8,9,3
2026-03-31,Oakland Park,P0198,12,127,3
2026-05-31,Dania Beach,P0216,4,21,3
2026-02-28,Lake Worth,P0223,6,9,2
2026-06-30,Dania Beach,P0072,2,38,2
2025-12-31,Lake Worth,P0199,0,19,1
2025-10-31,Lake Worth,P0116,15,58,3
2026-06-30,Dania Beach,P0256,3,143,3
2026-04-30,Oakland Park,P0171,1,23,2
2025-09-30,Oakland Park,P0070,0,16,2
