sale_id,sale_date,location,product_id,quantity,unit_price,discount
S006086,2026-02-14,Dania Beach,P0259,1,34.69,
S009635,2026-06-22,Lake Worth,P0161,1,43.05,0.0
S001989,2025-09-20,Oakland Park,P0037,2,16.2,0.0
S009797,2026-06-29,Dania Beach,P0028,1,22.61,0.0
S007573,2026-04-12,Dania Beach,P0042,2,16.07,0.0
S001903,2025-09-16,Lake Worth,P0205,1,34.1,2.0
S005752,2026-01-28,Lake Worth,P0113,1,15.71,0.0
S008885,2026-05-23,Oakland Park,P0209,1,38.73,0.0
S003635,2025-11-24,oakland park,P0205,1,34.1,0.0
S001345,2025-08-25,Lake Worth,P0259,1,34.69,0.0
S008041,4/24/2026,Oakland Park,P0060,2,16.29,0.0
S004965,2025-12-27,Dania Beach,P0008,1,23.36,
S000067,7/3/2025,Dania Beach,P0104,1,23.8,0.0
S008043,2026-04-24,Oakland Park,P0007,1,18.87,0.0
S007157,2026-04-02,Oakland Park,P0140,1,17.16,0.0
S007009,2026-03-28,DANIA BEACH,P0260,1,16.34,0.0
S000191,2025-07-07,Dania Beach,P0294,3,30.88,
S005985,2026-02-08,Oakland Park,P0004,1,33.33,
S009251,2026-06-07,Oakland Park,P0067,1,22.05,
S005005,2025-12-27,Oakland Park,P0190,1,31.63,2.0
S006399,2026-03-02,Oakland Park,P0077,1,38.06,0.0
S003409,2025-11-15,dania beach,P0024,1,12.01,0.0
S008656,2026-05-15,lake worth,P0010,2,26.25,0.0
S005800,2026-01-31,Dania Beach,P0189,1,8.68,0.0
S009286,2026-06-08,Oakland Park,P0161,1,43.05,0.0
S003930,2025-12-04,lake worth,P0161,1,43.05,0.0
S000985,2025-08-10,Dania Beach,P0028,1,22.61,0.0
S004040,2025-12-07,Dania Beach,P0045,3,31.47,0.0
S005558,2026-01-18,Dania Beach,P0061,1,13.54,0.0
S004157,2025-12-09,Oakland Park,P0205,1,34.1,0.0
S001327,2025-08-24,OAKLAND PARK,P0033,1,13.41,0.0
S007850,2026-04-19,Dania Beach,P0100,2,34.67,0.0
S003645,2025-11-25,Oakland Park,P0095,1,15.25,0.0
S000160,2025-07-06,Oakland Park,P0258,1,20.03,0.0
S006341,2/28/2026,Oakland Park,P0229,1,15.22,0.0
S005522,2026-01-17,Dania Beach,P0123,2,32.28,0.0
S009708,2026-06-25,Oakland Park,P0127,1,$26.3,0.0
S005030,2025-12-28,dania beach,P0268,1,28.7,0.0
S003960,2025-12-05,Lake Worth,P0258,1,20.03,0.0
S006209,2026-02-21,Lake Worth,P0156,1,33.24,0.0
S001606,2025-09-04,Dania Beach,P0124,1,14.5,0.0
S006608,2026-03-10,Lake Worth,P0157,1,8.43,0.0
S008116,2026-04-26,Oakland Park,P0203,1,28.04,0.0
S008687,2026-05-16,Oakland Park,P0258,1,20.03,0.0
S004585,2025-12-19,Dania Beach,P0288,1,39.45,0.0
S002195,2025-09-28,Dania Beach,P0228,2,12.36,0.0
S009550,6/20/2026,Dania Beach,P0250,2,26.07,0.0
S006649,2026-03-13,Oakland Park,P0280,1,15.83,0.0
S008018,2026-04-23,Dania Beach,P0141,3,18.03,0.0
S008091,2026-04-25,Oakland Park,P0012,1,14.93,0.0
S004098,2025-12-08,Oakland Park,P0229,1,15.22,0.0
S002933,2025-10-26,Oakland Park,P0252,1,18.54,0.0
S007435,2026-04-09,Dania Beach,P0141,1,18.03,0.0
S007648,4/14/2026,Oakland Park,P0181,1,38.54,0.0
S004286,2025-12-13,Oakland Park,P0244,1,7.54,0.0
S005562,2026-01-18,Dania Beach,P0207,1,8.62,0.0
S003599,2025-11-23,dania beach,P0175,1,10.78,0.0
S009103,2026-06-02,Dania Beach,P0258,1,20.03,2.0
S008876,2026-05-23,Dania Beach,P0168,1,$9.03,0.0
S001112,2025-08-16,Dania Beach,P0137,1,34.89,0.0
S004871,2025-12-25,Oakland Park,P0148,1,17.71,0.0
S002989,2025-10-29,DANIA BEACH,P0264,1,39.66,
S000316,2025-07-13,Dania Beach,P0028,1,22.61,0.0
S001878,2025-09-14,Oakland Park,P0181,1,$38.54,0.0
S007356,2026-04-07,Oakland Park,P0112,1,9.26,0.0
S001582,2025-09-03,Dania Beach,P0157,1,8.43,2.0
S005808,1/31/2026,Dania Beach,P0288,1,39.45,0.0
S002664,2025-10-16,Dania Beach,P0253,1,12.31,2.0
S008790,2026-05-20,Oakland Park,P0112,1,9.26,0.0
S002356,2025-10-04,Oakland Park,P0233,1,22.74,0.0
S000865,2025-08-05,Oakland Park,P0047,1,$11.39,0.0
S004649,2025-12-20,Lake Worth,P0181,3,38.54,0.0
S000522,2025-07-21,Oakland Park,P0093,2,10.98,0.0
S002323,2025-10-02,Oakland Park,P0196,1,23.33,0.0
S003667,2025-11-25,oakland park,P0192,1,9.96,0.0
S006234,2026-02-22,Lake Worth,P0004,1,33.33,0.0
S008621,2026-05-13,Lake Worth,P0163,1,12.13,2.0
S004612,2025-12-20,Oakland Park,P0177,1,14.51,0.0
S009107,2026-06-02,Lake Worth,P0028,1,22.61,0.0
S003428,2025-11-15,Lake Worth,P0229,1,15.22,0.0
S004336,12/13/2025,Dania Beach,P0232,1,35.97,0.0
S005778,2026-01-30,Dania Beach,P0178,1,35.29,0.0
S009451,2026-06-15,DANIA BEACH,P0277,1,12.14,0.0
S009033,2026-05-30,Lake Worth,P0258,2,$20.03,0.0
S005202,2025-12-31,Lake Worth,P0134,1,13.77,0.0
S006100,2026-02-15,Oakland Park,P0137,1,34.89,0.0
S004567,2025-12-18,Dania Beach,P0091,1,10.86,2.0
S002260,2025-09-30,Dania Beach,P0048,1,43.54,0.0
S001461,2025-08-29,dania beach,P0016,1,9.61,0.0
S009043,2026-05-30,Dania Beach,P0186,1,8.27,0.0
S006205,2026-02-21,Dania Beach,P0120,1,23.21,0.0
S009459,2026-06-16,Oakland Park,P0042,1,16.07,0.0
S001630,2025-09-05,Lake Worth,P0104,1,23.8,
S008934,2026-05-25,lake worth,P0127,1,26.3,0.0
S009356,2026-06-12,Dania Beach,P0004,1,33.33,0.0
S001731,2025-09-08,Dania Beach,P0006,2,18.74,5.0
S007962,2026-04-22,Dania Beach,P0088,2,14.79,0.0
S006334,2026-02-27,Dania Beach,P0229,1,$15.22,0.0
S004488,2025-12-16,oakland park,P0258,1,20.03,0.0
S001712,2025-09-07,Lake Worth,P0205,1,34.1,0.0
S007892,2026-04-20,Oakland Park,P0250,1,26.07,0.0
S001852,2025-09-14,Lake Worth,P0215,1,5.21,
S007104,2026-03-31,Oakland Park,P0258,1,20.03,0.0
S000871,8/5/2025,Dania Beach,P0227,1,22.7,0.0
S004694,2025-12-21,Lake Worth,P0040,1,30.27,0.0
S004801,2025-12-23,Dania Beach,P0058,3,$6.59,2.0
S009473,2026-06-16,Lake Worth,P0188,1,14.19,0.0
S002859,2025-10-24,Oakland Park,P0231,1,16.4,0.0
S000954,2025-08-09,Dania Beach,P0201,1,37.27,0.0
S003627,2025-11-24,Dania Beach,P0188,1,14.19,0.0
S004709,2025-12-21,Lake Worth,P0042,1,16.07,2.0
S004640,2025-12-20,Oakland Park,P0270,3,13.93,0.0
S000679,2025-07-28,Dania Beach,P0232,1,35.97,5.0
S001884,2025-09-15,Oakland Park,P0061,1,13.54,0.0
S001451,2025-08-29,Dania Beach,P0207,1,8.62,0.0
S004014,2025-12-06,Oakland Park,P0045,1,31.47,2.0
S002282,2025-10-01,Dania Beach,P0190,1,31.63,0.0
S002590,10/13/2025,DANIA BEACH,P0096,1,17.3,0.0
S003956,2025-12-05,Oakland Park,P0136,1,34.18,0.0
S001452,2025-08-29,Dania Beach,P0098,1,12.85,0.0
S006300,2026-02-26,Oakland Park,P0058,1,6.59,0.0
S008247,2026-04-29,Oakland Park,P0041,1,11.22,5.0
S000490,2025-07-20,Oakland Park,P0027,1,16.28,2.0
S003369,2025-11-13,Dania Beach,P0258,1,20.03,5.0
S002308,2025-10-02,Lake Worth,P0258,1,20.03,0.0
S005615,2026-01-21,Lake Worth,P0072,1,23.85,0.0
S007645,4/14/2026,Dania Beach,P0079,1,38.19,0.0
S009106,2026-06-02,LAKE WORTH,P0248,1,14.4,0.0
S004435,2025-12-15,Lake Worth,P0069,1,21.4,0.0
S004474,2025-12-16,Lake Worth,P0004,1,33.33,0.0
S002603,2025-10-13,Lake Worth,P0145,1,18.52,0.0
S004347,2025-12-14,Dania Beach,P0123,1,32.28,0.0
S002070,2025-09-23,Oakland Park,P0196,1,23.33,
S006427,2026-03-03,Oakland Park,P0028,1,22.61,0.0
S004964,2025-12-27,Lake Worth,P0229,1,15.22,0.0
S001514,8/31/2025,Dania Beach,P0041,1,11.22,0.0
S001235,2025-08-20,Dania Beach,P0168,1,9.03,0.0
S005833,2026-02-01,Dania Beach,P0033,1,13.41,0.0
S002467,2025-10-07,Dania Beach,P0157,1,8.43,0.0
S005857,2026-02-02,Dania Beach,P0028,1,22.61,2.0
S002871,2025-10-24,Oakland Park,P0224,1,28.47,0.0
S003419,2025-11-15,Dania Beach,P0121,1,26.48,0.0
S003403,2025-11-14,Oakland Park,P0100,1,34.67,0.0
S008361,2026-05-04,Dania Beach,P0041,1,11.22,0.0
S003037,2025-10-31,Dania Beach,P0286,1,17.06,0.0
S008693,2026-05-16,Oakland Park,P0235,1,21.78,0.0
S007376,2026-04-07,Dania Beach,P0059,1,27.7,
S005834,2026-02-01,Dania Beach,P0028,1,22.61,0.0
S002580,2025-10-12,Dania Beach,P0188,1,14.19,5.0
S006993,2026-03-27,Dania Beach,P0028,1,22.61,0.0
S007181,2026-04-03,Oakland Park,P0204,1,$30.89,0.0
S007655,2026-04-14,Dania Beach,P0210,1,$17.31,0.0
S001467,2025-08-30,Lake Worth,P0055,1,18.49,0.0
S001960,2025-09-18,Oakland Park,P0271,1,13.23,0.0
S001229,2025-08-20,Oakland Park,P0281,1,17.35,2.0
S000925,2025-08-08,Oakland Park,P0204,1,30.89,0.0
S005295,2026-01-04,Dania Beach,P0229,1,15.22,0.0
S008427,2026-05-06,Lake Worth,P0209,1,38.73,2.0
S009502,6/17/2026,Oakland Park,P0068,2,18.85,
S002873,2025-10-24,Lake Worth,P0242,1,16.38,0.0
S009791,2026-06-28,Oakland Park,P0007,1,18.87,2.0
S000941,2025-08-09,Lake Worth,P0120,1,23.21,0.0
S002923,2025-10-26,Oakland Park,P0258,1,20.03,0.0
S003587,2025-11-22,Dania Beach,P0028,1,22.61,0.0
S004066,2025-12-07,Dania Beach,P0088,1,14.79,0.0
S008821,2026-05-21,Oakland Park,P0028,2,22.61,0.0
S002280,2025-10-01,Dania Beach,P0123,1,32.28,0.0
S008044,2026-04-24,lake worth,P0040,1,30.27,0.0
S001850,2025-09-14,Oakland Park,P0115,1,35.88,0.0
S008199,2026-04-27,Oakland Park,P0028,1,22.61,0.0
S001302,2025-08-23,Dania Beach,P0007,1,18.87,0.0
S003245,2025-11-08,Dania Beach,P0242,1,16.38,0.0
S008130,2026-04-26,lake worth,P0236,1,32.91,2.0
S005942,2026-02-07,Lake Worth,P0006,1,18.74,2.0
S001703,2025-09-07,Dania Beach,P0021,1,20.19,0.0
S009535,2026-06-19,Lake Worth,P0279,1,5.18,2.0
S008665,5/15/2026,Dania Beach,P0047,1,11.39,0.0
S006932,2026-03-24,Dania Beach,P0100,1,34.67,0.0
S007965,2026-04-22,Oakland Park,P0229,1,$15.22,0.0
S007476,2026-04-10,Oakland Park,P0253,1,12.31,0.0
S005231,2026-01-02,Lake Worth,P0237,1,18.61,0.0
S003876,2025-12-03,Oakland Park,P0028,1,22.61,0.0
S002128,2025-09-25,Dania Beach,P0298,1,10.79,0.0
S005592,2026-01-20,Oakland Park,P0141,1,18.03,2.0
S003527,2025-11-20,Dania Beach,P0045,1,31.47,0.0
S005990,2026-02-08,Dania Beach,P0258,1,20.03,5.0
S001851,2025-09-14,Oakland Park,P0061,1,13.54,0.0
S007746,2026-04-16,Oakland Park,P0093,1,10.98,0.0
S009799,2026-06-29,Oakland Park,P0172,1,16.93,0.0
S006363,2026-02-28,Oakland Park,P0250,1,26.07,2.0
S006215,2026-02-21,Dania Beach,P0028,1,22.61,0.0
S001318,2025-08-24,Oakland Park,P0196,1,23.33,0.0
S007672,2026-04-14,Oakland Park,P0250,1,26.07,0.0
S004160,12/10/2025,Lake Worth,P0175,1,10.78,0.0
S003053,2025-10-31,Dania Beach,P0065,1,22.31,0.0
S001613,2025-09-04,Oakland Park,P0112,3,9.26,5.0
S008772,5/19/2026,Dania Beach,P0220,1,18.24,0.0
S000616,2025-07-26,Lake Worth,P0188,2,14.19,0.0
S004048,2025-12-07,Lake Worth,P0271,1,13.23,5.0
S005353,1/8/2026,Dania Beach,P0196,1,$23.33,
S008894,2026-05-24,Dania Beach,P0269,1,19.37,0.0
S007856,2026-04-19,Dania Beach,P0229,1,15.22,0.0
S009367,6/12/2026,Lake Worth,P0300,1,15.39,0.0
S002789,2025-10-20,Lake Worth,P0099,2,32.17,2.0
S007414,4/8/2026,Oakland Park,P0156,1,33.24,0.0
S006049,2026-02-12,Dania Beach,P0189,1,8.68,0.0
S004469,2025-12-16,Oakland Park,P0257,1,21.09,0.0
S003163,2025-11-04,Dania Beach,P0258,1,20.03,0.0
S004909,2025-12-26,dania beach,P0067,1,22.05,2.0
S006472,2026-03-05,Oakland Park,P0120,1,23.21,0.0
S000543,2025-07-23,Oakland Park,P0094,1,15.94,0.0
S000237,2025-07-09,Oakland Park,P0165,1,17.48,0.0
S007903,2026-04-20,Dania Beach,P0229,1,15.22,0.0
S006724,2026-03-16,Lake Worth,P0174,1,17.55,0.0
S005585,2026-01-19,Dania Beach,P0023,3,36.9,0.0
S008571,2026-05-11,Dania Beach,P0018,1,11.18,
S003207,2025-11-06,Dania Beach,P0028,2,22.61,0.0
S001971,2025-09-19,Oakland Park,P0108,1,11.87,0.0
S000078,2025-07-04,Dania Beach,P0134,1,13.77,0.0
S001547,9/1/2025,Oakland Park,P0178,1,35.29,0.0
S006321,2026-02-27,Lake Worth,P0206,1,25.28,5.0
S000110,2025-07-05,Dania Beach,P0229,1,15.22,0.0
S005739,1/28/2026,Lake Worth,P0045,1,31.47,0.0
S008291,5/1/2026,Oakland Park,P0241,1,10.09,0.0
S001334,2025-08-24,Dania Beach,P0258,1,20.03,5.0
S006954,2026-03-25,Dania Beach,P0026,1,24.77,0.0
S006160,2026-02-18,Lake Worth,P0063,1,$32.31,0.0
S009790,2026-06-28,Lake Worth,P0123,1,32.28,0.0
S006126,2026-02-16,Oakland Park,P0278,1,27.49,2.0
S006646,3/12/2026,dania beach,P0028,1,22.61,0.0
S001245,8/21/2025,Oakland Park,P0234,1,39.24,0.0
S008829,2026-05-22,Dania Beach,P0008,1,23.36,5.0
S009698,2026-06-25,Dania Beach,P0022,1,7.3,0.0
S005899,2026-02-04,Dania Beach,P0217,1,17.82,0.0
S009391,2026-06-13,Dania Beach,P0016,1,9.61,
S004728,2025-12-22,Oakland Park,P0298,1,10.79,0.0
S003333,2025-11-11,Oakland Park,P0100,1,34.67,0.0
S006003,2026-02-09,Lake Worth,P0258,1,$20.03,0.0
S005725,2026-01-27,dania beach,P0234,1,$39.24,0.0
S001243,2025-08-21,Dania Beach,P0229,1,15.22,0.0
S008815,5/21/2026,Dania Beach,P0270,1,13.93,0.0
S002048,2025-09-22,oakland park,P0138,1,18.5,0.0
S001080,2025-08-14,Oakland Park,P0067,1,22.05,0.0
S001794,2025-09-11,Oakland Park,P0169,1,28.05,
S002540,2025-10-11,Oakland Park,P0270,1,13.93,0.0
S007285,2026-04-05,Lake Worth,P0120,1,23.21,0.0
S002392,2025-10-05,Oakland Park,P0094,2,15.94,0.0
S009701,2026-06-25,Oakland Park,P0079,2,38.19,0.0
S006534,2026-03-07,Oakland Park,P0099,1,$32.17,0.0
S005365,1/8/2026,Lake Worth,P0165,1,17.48,0.0
S008262,2026-04-30,Lake Worth,P0021,1,20.19,5.0
S001313,2025-08-24,Lake Worth,P0184,2,16.92,0.0
S007943,2026-04-21,Dania Beach,P0236,1,32.91,2.0
S006449,2026-03-04,Dania Beach,P0223,1,16.45,
S009819,2026-06-30,Oakland Park,P0069,1,21.4,0.0
S008852,2026-05-23,Oakland Park,P0189,3,8.68,0.0
S007165,4/2/2026,Dania Beach,P0120,1,23.21,2.0
S006166,2026-02-19,dania beach,P0250,1,26.07,0.0
S007707,2026-04-15,Dania Beach,P0189,1,8.68,
S003958,2025-12-05,Oakland Park,P0173,1,28.8,0.0
S005684,2026-01-24,Dania Beach,P0145,1,18.52,0.0
S003963,2025-12-05,Dania Beach,P0247,2,11.6,0.0
S008453,2026-05-07,Lake Worth,P0182,2,25.07,0.0
S000737,7/31/2025,Oakland Park,P0183,1,39.68,0.0
S001186,2025-08-18,Oakland Park,P0229,1,15.22,0.0
S003061,10/31/2025,Lake Worth,P0298,3,10.79,0.0
S000196,2025-07-07,Dania Beach,P0051,1,31.0,0.0
S007587,2026-04-12,Dania Beach,P0123,1,32.28,5.0
S002630,2025-10-14,Oakland Park,P0140,1,17.16,0.0
S003824,2025-12-01,Oakland Park,P0148,3,17.71,0.0
S005633,1/22/2026,Dania Beach,P0004,1,33.33,0.0
S001957,2025-09-18,Oakland Park,P0143,1,33.65,
S003524,2025-11-20,Lake Worth,P0033,1,13.41,0.0
S004314,2025-12-13,Dania Beach,P0258,1,20.03,0.0
S008933,2026-05-25,Oakland Park,P0098,2,12.85,0.0
S007825,2026-04-18,Lake Worth,P0140,1,17.16,2.0
S004625,2025-12-20,Dania Beach,P0286,1,$17.06,0.0
S008147,2026-04-26,Lake Worth,P0145,2,18.52,0.0
S009234,2026-06-07,Lake Worth,P0064,1,22.4,2.0
S008216,2026-04-28,Oakland Park,P0105,1,41.09,0.0
S002932,2025-10-26,Dania Beach,P0100,1,34.67,0.0
S004145,2025-12-09,Dania Beach,P0098,1,12.85,0.0
S007619,2026-04-13,Oakland Park,P0091,1,10.86,0.0
S001364,2025-08-26,Lake Worth,P0050,1,16.14,0.0
S008456,5/7/2026,OAKLAND PARK,P0226,1,19.09,0.0
S008243,2026-04-29,Dania Beach,P0028,1,22.61,0.0
S000257,2025-07-10,Oakland Park,P0091,1,10.86,0.0
S001639,2025-09-06,Dania Beach,P0016,1,9.61,0.0
S002352,2025-10-04,Dania Beach,P0105,3,41.09,0.0
S004768,2025-12-23,Dania Beach,P0008,1,23.36,0.0
S008553,2026-05-11,Oakland Park,P0126,1,18.39,5.0
S006660,2026-03-13,Lake Worth,P0060,1,16.29,0.0
S000863,2025-08-05,Oakland Park,P0258,1,20.03,0.0
S001374,2025-08-26,Dania Beach,P0288,1,39.45,0.0
S002812,2025-10-21,Lake Worth,P0007,1,$18.87,0.0
S008444,2026-05-07,Dania Beach,P0258,1,20.03,0.0
S003629,2025-11-24,Dania Beach,P0253,1,12.31,0.0
S005078,2025-12-29,Dania Beach,P0121,1,26.48,0.0
S004477,2025-12-16,Oakland Park,P0099,1,32.17,0.0
S008647,2026-05-15,Dania Beach,P0266,2,28.75,0.0
S000514,7/21/2025,Dania Beach,P0131,1,10.61,0.0
S001423,8/28/2025,Oakland Park,P0250,1,26.07,0.0
S001982,2025-09-20,Oakland Park,P0137,1,34.89,0.0
S009285,2026-06-08,Dania Beach,P0120,1,23.21,0.0
S005844,2026-02-02,Oakland Park,P0229,1,$15.22,2.0
S003885,2025-12-03,Oakland Park,P0157,1,8.43,0.0
S008839,2026-05-22,Oakland Park,P0220,1,18.24,2.0
S006238,2026-02-22,Dania Beach,P0247,1,11.6,0.0
S002581,2025-10-12,Lake Worth,P0100,1,34.67,0.0
S009560,2026-06-20,Oakland Park,P0137,1,34.89,0.0
S008442,2026-05-07,Dania Beach,P0202,1,27.95,0.0
S003058,10/31/2025,Dania Beach,P0188,1,14.19,0.0
S001190,2025-08-18,Oakland Park,P0134,1,13.77,0.0
S003602,2025-11-23,Oakland Park,P0273,1,11.49,0.0
S004362,2025-12-14,Dania Beach,P0138,1,18.5,0.0
S003160,2025-11-04,DANIA BEACH,P0028,1,22.61,0.0
S002920,2025-10-26,Dania Beach,P0269,1,19.37,0.0
S002674,10/17/2025,Dania Beach,P0036,1,4.54,0.0
S009512,2026-06-18,Dania Beach,P0249,1,24.88,0.0
S004927,2025-12-26,Oakland Park,P0134,1,13.77,0.0
S004899,12/26/2025,Dania Beach,P0028,1,22.61,
S001356,2025-08-25,Dania Beach,P0054,1,38.06,0.0
S009381,2026-06-13,lake worth,P0060,1,$16.29,0.0
S005655,1/23/2026,Lake Worth,P0121,1,26.48,0.0
S009270,2026-06-07,Dania Beach,P0032,1,10.89,0.0
S001344,2025-08-25,Dania Beach,P0138,1,18.5,
S001303,2025-08-23,DANIA BEACH,P0258,1,20.03,0.0
S005467,2026-01-14,Lake Worth,P0013,1,19.04,0.0
S001865,2025-09-14,Oakland Park,P0116,1,38.74,0.0
S006080,2026-02-14,Oakland Park,P0082,1,11.34,2.0
S003648,2025-11-25,Dania Beach,P0258,1,20.03,0.0
S007785,2026-04-18,Oakland Park,P0160,2,15.14,0.0
S006887,2026-03-22,Oakland Park,P0258,1,20.03,0.0
S005927,2026-02-06,Dania Beach,P0250,1,26.07,0.0
S003493,2025-11-18,Oakland Park,P0290,1,44.36,5.0
S006764,2026-03-17,Dania Beach,P0260,1,16.34,0.0
S002642,2025-10-15,Dania Beach,P0030,1,9.83,2.0
S002222,2025-09-28,Lake Worth,P0106,1,14.38,0.0
S003484,2025-11-18,dania beach,P0141,1,18.03,0.0
S006425,2026-03-03,Dania Beach,P0076,1,28.11,0.0
S008006,2026-04-23,Dania Beach,P0290,1,44.36,0.0
S009523,2026-06-18,Dania Beach,P0099,3,32.17,0.0
S003310,2025-11-10,Lake Worth,P0042,1,16.07,0.0
S005272,2026-01-04,Dania Beach,P0258,1,20.03,0.0
S000159,2025-07-06,Oakland Park,P0099,1,32.17,5.0
S001269,2025-08-22,Dania Beach,P0258,1,20.03,0.0
S004193,2025-12-10,Lake Worth,P0112,1,9.26,2.0
S004094,2025-12-08,Lake Worth,P0258,1,20.03,2.0
S002058,2025-09-22,Oakland Park,P0103,1,23.52,0.0
S006001,2/9/2026,Oakland Park,P0250,1,26.07,0.0
S005773,2026-01-30,Lake Worth,P0053,1,11.0,2.0
S009412,2026-06-14,Oakland Park,P0059,1,27.7,0.0
S006219,2026-02-21,Lake Worth,P0225,2,30.83,0.0
S000247,2025-07-10,Lake Worth,P0165,1,17.48,0.0
S001236,2025-08-21,Oakland Park,P0120,1,23.21,0.0
S001251,2025-08-21,Dania Beach,P0099,1,32.17,0.0
S002513,2025-10-10,Lake Worth,P0299,1,6.83,0.0
S002027,2025-09-21,Oakland Park,P0195,1,23.58,2.0
S002092,9/24/2025,Dania Beach,P0258,1,20.03,0.0
S000671,2025-07-28,Lake Worth,P0188,1,14.19,0.0
S006762,2026-03-17,Lake Worth,P0258,1,20.03,0.0
S005782,2026-01-30,Dania Beach,P0015,1,10.97,0.0
S009673,2026-06-24,Oakland Park,P0097,2,11.18,0.0
S002296,2025-10-02,Oakland Park,P0041,1,$11.22,0.0
S002464,10/7/2025,Oakland Park,P0259,2,34.69,2.0
S004285,2025-12-13,Oakland Park,P0180,1,14.34,0.0
S002045,2025-09-22,Lake Worth,P0229,2,15.22,0.0
S001548,2025-09-01,Lake Worth,P0271,1,13.23,0.0
S002489,2025-10-08,oakland park,P0211,1,28.43,0.0
S000799,2025-08-02,Lake Worth,P0183,1,39.68,0.0
S005787,2026-01-31,Dania Beach,P0091,1,10.86,0.0
S006571,2026-03-09,Oakland Park,P0244,1,7.54,2.0
S005017,2025-12-28,Dania Beach,P0258,1,20.03,0.0
S006176,2026-02-19,Dania Beach,P0069,2,$21.4,0.0
S008959,2026-05-27,Dania Beach,P0059,1,27.7,5.0
S005541,2026-01-18,Oakland Park,P0140,1,17.16,0.0
S003929,2025-12-04,Dania Beach,P0190,1,31.63,0.0
S003344,2025-11-12,Dania Beach,P0264,1,39.66,0.0
S002085,9/23/2025,Dania Beach,P0244,1,7.54,5.0
S007809,4/18/2026,Dania Beach,P0129,1,7.89,0.0
S006083,2026-02-14,Oakland Park,P0277,1,12.14,
S000891,2025-08-06,Oakland Park,P0204,2,30.89,0.0
S004344,2025-12-14,Oakland Park,P0229,1,15.22,
S004328,2025-12-13,Dania Beach,P0258,1,20.03,0.0
S003113,11/2/2025,Dania Beach,P0253,1,12.31,0.0
S009562,2026-06-20,Dania Beach,P0258,1,20.03,0.0
S002095,2025-09-24,Oakland Park,P0173,3,28.8,0.0
S001099,8/15/2025,Oakland Park,P0286,1,17.06,
S000556,2025-07-24,Lake Worth,P0298,1,10.79,0.0
S005274,2026-01-04,oakland park,P0099,1,32.17,0.0
S003189,2025-11-05,Oakland Park,P0267,1,35.08,0.0
S001935,2025-09-17,Lake Worth,P0144,1,39.21,0.0
S004634,2025-12-20,Dania Beach,P0138,1,18.5,2.0
S006951,3/25/2026,oakland park,P0151,1,22.36,2.0
S002535,2025-10-11,Dania Beach,P0113,1,15.71,0.0
S009252,2026-06-07,LAKE WORTH,P0025,1,37.2,0.0
S009169,2026-06-04,Dania Beach,P0051,1,31.0,0.0
S006366,2026-02-28,Oakland Park,P0146,1,36.76,
S007159,2026-04-02,Dania Beach,P0033,1,13.41,0.0
S004881,2025-12-25,Oakland Park,P0042,1,16.07,0.0
S009402,2026-06-13,Dania Beach,P0028,1,$22.61,0.0
S008555,2026-05-11,Dania Beach,P0085,1,28.45,2.0
S004783,2025-12-23,Lake Worth,P0138,1,18.5,0.0
S002160,2025-09-27,Oakland Park,P0112,2,9.26,2.0
S003731,2025-11-28,Lake Worth,P0106,1,14.38,2.0
S009061,2026-05-31,Dania Beach,P0293,1,17.47,0.0
S003798,2025-12-01,Oakland Park,P0129,1,7.89,0.0
S005823,2026-02-01,Oakland Park,P0057,1,$31.85,0.0
S008981,2026-05-28,Lake Worth,P0063,1,32.31,0.0
S001987,2025-09-20,Dania Beach,P0193,1,15.19,0.0
S004683,12/21/2025,Lake Worth,P0070,1,22.38,0.0
S000702,2025-07-30,Dania Beach,P0090,1,39.67,0.0
S005549,2026-01-18,Oakland Park,P0293,1,17.47,0.0
S001353,2025-08-25,Oakland Park,P0300,3,15.39,0.0
S005836,2/1/2026,Oakland Park,P0130,1,19.21,0.0
S003540,2025-11-20,dania beach,P0161,1,43.05,0.0
S009808,2026-06-29,Dania Beach,P0196,1,23.33,0.0
S006839,2026-03-20,Dania Beach,P0148,1,17.71,0.0
S004288,12/13/2025,Dania Beach,P0028,3,22.61,0.0
S004112,2025-12-08,Dania Beach,P0069,1,21.4,0.0
S004110,2025-12-08,Oakland Park,P0158,1,15.94,0.0
S008577,2026-05-12,Oakland Park,P0286,1,17.06,0.0
S002378,2025-10-04,Dania Beach,P0104,1,23.8,0.0
S003804,2025-12-01,Dania Beach,P0286,1,17.06,0.0
S003939,2025-12-04,Oakland Park,P0037,2,16.2,2.0
S001006,2025-08-11,DANIA BEACH,P0125,1,30.0,0.0
S006962,2026-03-26,Lake Worth,P0202,1,27.95,2.0
S000998,2025-08-10,Dania Beach,P0147,1,40.67,0.0
S003217,2025-11-06,Dania Beach,P0233,1,22.74,0.0
S005484,2026-01-14,dania beach,P0035,1,$25.13,0.0
S007737,2026-04-16,Oakland Park,P0258,1,20.03,2.0
S006834,3/20/2026,Oakland Park,P0262,1,32.15,2.0
S005870,2026-02-03,Oakland Park,P0258,1,20.03,0.0
S000345,2025-07-14,Lake Worth,P0125,1,30.0,0.0
S000402,2025-07-17,Oakland Park,P0237,2,18.61,0.0
S008720,2026-05-17,Dania Beach,P0269,1,19.37,0.0
S009678,2026-06-24,Dania Beach,P0250,1,26.07,
S001714,2025-09-07,Oakland Park,P0178,1,35.29,0.0
